Username,Short_Reviews,Long_Reviews,Restaurant_names,User_rating,Short_Reviews_sentiment
bbalis,Franklin on Foot FOOD TOUR - Excellent!!!,"We LOVED Margie and this food tour!  Margie is friendly, knowledgeable and shared many interesting facts and experiences.  We experienced a wide variety of deli...",Franklin on Foot,50,1
bbalis,Great food!,All of our food was delicious!  My daughter and I each ordered fondue - Barry's and Peter's.  We could've have shared one fondue and ordered something else to s...,"Barrys Restaurant, Bar & Lounge",50,1
bbalis,Beautiful view and good food!,The weather was perfect to eat outside!  The view was amazing!  The food was good!  My husband said that the surf and turf was the best meal he'd had on our tri...,Hotel Spinne Restaurant,50,0.86
bbalis,Beautiful view and great food!,The view was amazing and the food was delicious!  The weather was perfect for eating outside.  My husband had the delicious red wine risotto and fish.  My daugh...,C und M Cafe Bar Restaurant,50,0.93
bbalis,Delicious Pizza!  Our favorite place!,"We had to wait to be seated, but it was worth it!  The pizza was awesome!  Our waitress was very nice!  We sat outside next to the flower garden.",Onkel Tom's HÃ¼tte,50,0.81
bbalis,Delicious food!  Awesome atmosphere!,We ate here especially for the truffle dishes.  My son's gnocchi potato dumplings with gorganzola and truffle sauce was his favorite meal.  My husband's risotto...,Trattoria Za Za,50,1
bbalis,"Clean, quiet visit","Hotel was clean, quiet and comfortable.  Great price! Great wifi that worked well! Friendly, helpful staff! Shower and toilet were in a room with a door. The si...",Boarders Inn & Suites by Cobblestone Hotels - Ardmore,50,0.18
bbalis,Nice hotel!,This hotel was opened in February 2016 so I didn't see its location on the google map.  They don't have their big sign but easy to find using the address.  The ...,Hampton Inn & Suites Ardmore,50,0.75
Simon Tremblay,Place to try casually ,"Frendly  & Fun staff 
Great place with plenty of room 
Lot of choices on the menu
Intolerance frendly 

Also very good coffee from Barista at MontrÃ©al! ",Resto mangeZen,50,-0.5
Simon Tremblay,Great place for a nice dinner ,"Nice place with plenty of room.
Service is great and fun
Classic menu but with an extra twist of quality.
I would like to return !",Moxies,50,0.7
Simon Tremblay,Great place & fun ,"Frendly staff !

Lots of gluten-free options 
Specialize food too

I did try some : 
- orange vine
- dutch rice
- lemon sorbette
 and others ",Bistro Los Tulipanes,50,0.55
Simon Tremblay,Super ! Awesome !! Epic fishing trip !!,"Super ! Awesome !! Epic !
Frendly and fun ride into a nice 40ft boat
We hunt for the bigger Mahi-mahi fish by our kind fisherman.",Aqua Sports Center and Scuba Dive,50,0.52
Simon Tremblay,Great experience ,"The menu is limited in number but they always keep great choises.

I do love the 8 services experience !
To try new things !

The service is friendly.

Drinks a...",Bistro Kapzak,50,0.8
Jane L,"Alex, Jana and Bobby are an asset to this great sports bar ","Having visited here last year , I was looking forward to returning as the food, drinks and service are brilliantÂ I was not disappointedÂ so glad to see Alex , ...",Sportsnet Grill,50,0.8
Jane L,Great friendly place ,"Our tour bus happened to stop
Outside this place so after a long day we decided to have a few drinks .. atmosphere is great. And the staff are very friendly.. d...",Firkin on Harbour,50,0.59
Jane L,Great service from Will ,"After reading the reviews thought I must try this place. It was great. Excellent customer service skills from Will , calamari was very tasty. Wide selection of ...",Loose Moose,50,0.8
Jane L,"Great hotel , friendly staff",Great hotel by the airport.  Staff are all very friendly and helpful. Rooms are very clean and a great shower. Would highly recommend.. nothing was too much tro...,DoubleTree by Hilton Toronto Airport,50,0.59
Jane L,Staff make all the difference.. ,Our flight was late taking off which wasnÂt a problem as we were kept upto date. Aircraft was very clean and seats are comfortablyÂ But the crew member CAROLINE...,British Airways,50,0
Jane L,Awful menu !! ,Awful. They have changed their menu and there is very little choice. Waiter was very unhelpful.. booked for my mums birthday but ended up leaving. Poor menu cho...,Cast Iron Bar & Grill,10,-1
Jane L,"Nice family resort , could improve environment ","Greeted on arrival , luggage is taken to your room and they do a clapping thing for new guests , complimentary drink great after a long flight from the UK. Only...","Planet Hollywood Cancun, An Autograph Collection All-Inclusive Resort",40,0.6
Jane L,Staff make all the difference ,"Not a bad place .. sat at the bar .. service was a bit slow , even tho not that busy. Had to get someoneÂs attention.. ordered a drink. Guy did help me out as t...",Air Margarita,40,0
Jane L,Great food and service. ,"Spent the evening/night here. Sat outside , which is a lovely seating area with a great view. Staff are very friendlyÂ the food is awesome, with a wide range to...",Lilly's Social House,50,0.8
Jane L,Great trip. ,Great communication from our drive Aamerr about pick up and he was on time. Gave us some information about the desert on the ride .. camel ride was amazing and ...,"Dubai: Red Dunes Desert Safari, Sandsurf, Camels & Quad Bike Option",50,0.8
Jane L,Clean hotel with friendly staff ,"Great hotel with clean rooms , comfortable beds and a lovely clean bathroom with good working shower. Stayed here for my birthday. Was able to check in early, w...",Pullman Berlin Schweizerhof,50,0.37
Jane L,Great food and service ,"DidnÂt book a table , but only had to wait 20mins which was ok as we sat at the bar and had a drink. I ate here with my daughter for my birthday. Staff were ver...",Hardrock-Cafe,50,0.8
Jane L,"Friendly, helpful cabs",Used for an airport pick up. Lady on the phone was very helpful and told me where to wait. Also got a text message to say what car was coming and registration n...,Local Heathrow Taxi,50,0.38
Jane L,Not as good as expected,"Party of 8 for my daughters birthday.
The place itself is great , lovely decor and a great western theme throughout.. 
mixed feelings about the food in our part...",Smith & Western,20,0.3
Jane L,Great knowledge from the tour guide/ driver.,Sound like the person who left the last review was in my tour bus Â. Let me say our driver was brilliant. Did ask how long we wanted to stop at places of intere...,Niagara Falls Day Tour from Toronto,50,0.8
Jane L,Great service,"Spent NYE at the hotel and couldnÂt miss out on eating here as the food is always nice with a wide selection of foods. 
Having been here a number of times befor...",Cast Iron Bar & Grill,50,0.8
Jane L,Brilliant hotel and staff..John is awesome!!,Stayed 6 nights at this hotel which is a great location. Right next to the CN tower and the  aquarium.. Also my pick up point for Niagara Falls was close to the...,Toronto Marriott City Centre Hotel,50,0.95
Jane L,Great service from Alex and Jena,"Great restaurant with a lovely view of the pitch. Nice warm atmosphere and staff are very friendly.. 
on reading the reviews I must say it was a pleasure to mee...",Sportsnet Grill,50,0.8
Jane L,Great customer service from the manager on shift,"Ok so I booked for Christmas Day , on reading the reviews I was expecting a lively hotel but this was not the case. And this being my reason for booking. Anyway...",Bisha Hotel Toronto,50,0.8
Jane L,Awful waitress!!!,"We booked a table a week before our visit , but due to trains/tube strike we had to drive into London which you can never know what the traffic is going to be l...",Heliot Steak House,10,-1
charles h,Oysters and lobster galore.,Oysters and lobster galore. Great range of North American oysters and absolutely sumptuous lobster rolls. I would have preferred a little less mayo but that did...,Rodney's Oyster House,50,0
charles h,Very convenient airport hotel,Very convenient hotel just a stoneÂs throw away from the airport (would not recommend walking though since you need to cross a major road). Hotel offers a free ...,David Residence,40,0.2
charles h,Really convenient old world charm but feeling itÂs age.,"On the plus side the hotel is amazingly convenient - 5 mins walk to Ginza, right next to the imperial palace, and service truly old school exemplary (the recept...",Imperial Hotel Tokyo,30,0.15
charles h,Another great stay,"Back at the four season after 3 years and great to see no change to the great 4 seasons experience.  Good size rooms, great rain shower, fully appointed gym, an...",Four Seasons Hotel Seoul,50,0.8
charles h,An amazing all round food experience,"We did the 4 course prix 5 menu - scallop crudo, Australian quail, fg, uni risotto, Guinea fowl, Dover sole. All dishes really well executed and stand outs were...",VUE,50,0.2
charles h,Amazing hotel breakfast,Amazing breakfast. Could. It decide between the Soto Ayam and French toast and ended up getting both! The French toast was absolutely to die for. Great,Vong Kitchen,50,0.6
charles h,A gem of a find in Paihia!,Stumbled on the restaurant by accident - we were walking to Alfesco - and was truly a great find. For starters we had oysters and the terrine. Oysters were wond...,Terra Restaurant,50,0
charles h,Fresh Pasta Heaven. ,"Gorgeous example of a restaurant that is focused one thing and does it amazingly well. Gorgeous pasta. We tried the lasagna, gnocchi, carbonara, squid ink, pest...",LABottega Pastificio con Cucina,50,0.3
charles h,Nice location terrible food ,Great spot if you are a fan of mediocre pasta and frozen pizza bases. Lovely location down a side street near Piazza Novena but food was poor. We were there for...,Osteria del Gallo,20,-0.2
charles h,Wonderful view ,"We did the bubble tram ride and definitely worth the money. View is amazing (surprise, surprise). Crowd was a bit daunting and online booking required a wechat ...",Canton Tower,40,1
charles h,Great service,We stayed a night on guanzhou on the way to Europe. Hotel location is not the best for sightseeing - it is great if you are in guanzhou for conferences as it is...,Langham Place Guangzhou,50,0.8
charles h,Incredibly convenient ,"Well located hotel over the Tokyo station within easy walking distance to Marunouchi, Nikon Bashi district. Three blocks to the palace ground which is great for...",HOTEL METROPOLITAN TOKYO MARUNOUCHI,40,0.9
charles h,A Great stay!,First stay at the four seasons Seoul and all round an outstanding business hotel. Rooms are large and well appointed. Beds and pillow world class. Bathrooms cle...,Four Seasons Hotel Seoul,50,1
